Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge
2024,6,STR,Aston Martin,10.0,94.518,11.0,MEDIUM,11.0
2024,6,STR,Aston Martin,11.0,100.203,14.0,MEDIUM,12.0
2024,6,STR,Aston Martin,12.0,110.133,17.0,HARD,2.0
2024,6,STR,Aston Martin,13.0,93.936,17.0,HARD,3.0
2024,6,STR,Aston Martin,14.0,93.362,17.0,HARD,4.0
2024,6,STR,Aston Martin,15.0,93.479,17.0,HARD,5.0
2024,6,STR,Aston Martin,16.0,93.858,17.0,HARD,6.0
2024,6,STR,Aston Martin,17.0,93.473,17.0,HARD,7.0
2024,6,STR,Aston Martin,18.0,93.861,17.0,HARD,8.0
2024,6,STR,Aston Martin,19.0,93.635,17.0,HARD,9.0
2024,6,STR,Aston Martin,20.0,93.816,17.0,HARD,10.0
2024,6,STR,Aston Martin,21.0,93.727,17.0,HARD,11.0
2024,6,STR,Aston Martin,22.0,102.867,17.0,HARD,12.0
2024,6,STR,Aston Martin,23.0,99.557,16.0,HARD,13.0
2024,6,STR,Aston Martin,24.0,93.838,16.0,HARD,14.0
2024,6,STR,Aston Martin,25.0,93.711,16.0,HARD,15.0
2024,6,STR,Aston Martin,26.0,93.698,16.0,HARD,16.0
2024,6,STR,Aston Martin,27.0,93.861,16.0,HARD,17.0
2024,6,STR,Aston Martin,28.0,116.594,17.0,HARD,18.0
2024,6,STR,Aston Martin,29.0,137.277,17.0,MEDIUM,1.0
2024,6,STR,Aston Martin,30.0,107.776,17.0,MEDIUM,2.0
2024,6,STR,Aston Martin,31.0,111.157,17.0,MEDIUM,3.0
2024,6,STR,Aston Martin,32.0,124.501,17.0,MEDIUM,4.0
2024,6,STR,Aston Martin,33.0,93.033,17.0,MEDIUM,5.0
2024,6,STR,Aston Martin,34.0,93.559,17.0,MEDIUM,6.0
2024,6,STR,Aston Martin,35.0,92.95,17.0,MEDIUM,7.0
2024,6,STR,Aston Martin,36.0,93.354,17.0,MEDIUM,8.0
2024,6,STR,Aston Martin,37.0,93.145,17.0,MEDIUM,9.0
2024,6,STR,Aston Martin,38.0,92.789,17.0,MEDIUM,10.0
2024,6,STR,Aston Martin,39.0,92.919,17.0,MEDIUM,11.0
2024,6,STR,Aston Martin,40.0,94.389,17.0,MEDIUM,12.0
2024,6,STR,Aston Martin,41.0,92.16,16.0,MEDIUM,13.0
2024,6,STR,Aston Martin,42.0,92.584,16.0,MEDIUM,14.0
2024,6,STR,Aston Martin,43.0,92.958,16.0,MEDIUM,15.0
2024,6,STR,Aston Martin,44.0,92.524,16.0,MEDIUM,16.0
2024,6,STR,Aston Martin,45.0,92.836,15.0,MEDIUM,17.0
2024,6,STR,Aston Martin,46.0,92.451,15.0,MEDIUM,18.0
2024,6,STR,Aston Martin,47.0,92.442,15.0,MEDIUM,19.0
2024,6,STR,Aston Martin,48.0,92.935,14.0,MEDIUM,20.0
2024,6,STR,Aston Martin,49.0,92.342,14.0,MEDIUM,21.0
2024,6,STR,Aston Martin,50.0,91.991,14.0,MEDIUM,22.0
2024,6,STR,Aston Martin,51.0,93.951,14.0,MEDIUM,23.0
2024,6,STR,Aston Martin,52.0,93.206,13.0,MEDIUM,24.0
2024,6,STR,Aston Martin,53.0,91.973,13.0,MEDIUM,25.0
2024,6,STR,Aston Martin,54.0,91.742,13.0,MEDIUM,26.0
2024,6,STR,Aston Martin,55.0,91.632,13.0,MEDIUM,27.0
2024,6,STR,Aston Martin,56.0,91.593,13.0,MEDIUM,28.0
2024,6,STR,Aston Martin,57.0,91.588,13.0,MEDIUM,29.0
2024,6,SAR,Williams,1.0,104.32,16.0,MEDIUM,1.0
2024,6,SAR,Williams,2.0,95.367,16.0,MEDIUM,2.0
2024,6,SAR,Williams,3.0,94.646,16.0,MEDIUM,3.0
2024,6,SAR,Williams,4.0,94.303,16.0,MEDIUM,4.0
2024,6,SAR,Williams,5.0,93.833,16.0,MEDIUM,5.0
2024,6,SAR,Williams,6.0,94.465,16.0,MEDIUM,6.0
2024,6,SAR,Williams,7.0,94.641,16.0,MEDIUM,7.0
2024,6,SAR,Williams,8.0,94.474,16.0,MEDIUM,8.0
2024,6,SAR,Williams,9.0,94.275,16.0,MEDIUM,9.0
2024,6,SAR,Williams,10.0,94.582,15.0,MEDIUM,10.0
2024,6,SAR,Williams,11.0,99.392,16.0,MEDIUM,11.0
2024,6,SAR,Williams,12.0,108.848,19.0,HARD,1.0
2024,6,SAR,Williams,13.0,93.706,19.0,HARD,2.0
2024,6,SAR,Williams,14.0,93.692,19.0,HARD,3.0
2024,6,SAR,Williams,15.0,93.452,19.0,HARD,4.0
2024,6,SAR,Williams,16.0,94.022,19.0,HARD,5.0
2024,6,SAR,Williams,17.0,93.717,19.0,HARD,6.0
2024,6,SAR,Williams,18.0,93.68,19.0,HARD,7.0
2024,6,SAR,Williams,19.0,93.542,19.0,HARD,8.0
2024,6,SAR,Williams,20.0,93.715,19.0,HARD,9.0
2024,6,SAR,Williams,21.0,93.805,19.0,HARD,10.0
2024,6,SAR,Williams,22.0,103.592,19.0,HARD,11.0
2024,6,SAR,Williams,23.0,98.214,18.0,HARD,12.0
2024,6,SAR,Williams,24.0,93.685,18.0,HARD,13.0
2024,6,SAR,Williams,25.0,93.802,18.0,HARD,14.0
2024,6,SAR,Williams,26.0,94.215,18.0,HARD,15.0
2024,6,SAR,Williams,27.0,93.555,18.0,HARD,16.0
2024,6,SAR,Williams,28.0,,,HARD,17.0
2024,6,MAG,Haas F1 Team,1.0,104.924,17.0,HARD,1.0
2024,6,MAG,Haas F1 Team,2.0,96.868,19.0,HARD,2.0
2024,6,MAG,Haas F1 Team,3.0,95.28,19.0,HARD,3.0
2024,6,MAG,Haas F1 Team,4.0,94.46,19.0,HARD,4.0
2024,6,MAG,Haas F1 Team,5.0,94.221,19.0,HARD,5.0
2024,6,MAG,Haas F1 Team,6.0,93.856,19.0,HARD,6.0
2024,6,MAG,Haas F1 Team,7.0,94.666,19.0,HARD,7.0
2024,6,MAG,Haas F1 Team,8.0,95.192,19.0,HARD,8.0
2024,6,MAG,Haas F1 Team,9.0,94.577,19.0,HARD,9.0
2024,6,MAG,Haas F1 Team,10.0,95.118,19.0,HARD,10.0
2024,6,MAG,Haas F1 Team,11.0,95.152,17.0,HARD,11.0
2024,6,MAG,Haas F1 Team,12.0,94.613,15.0,HARD,12.0
2024,6,MAG,Haas F1 Team,13.0,94.605,13.0,HARD,13.0
2024,6,MAG,Haas F1 Team,14.0,94.218,13.0,HARD,14.0
2024,6,MAG,Haas F1 Team,15.0,93.895,13.0,HARD,15.0
2024,6,MAG,Haas F1 Team,16.0,94.125,13.0,HARD,16.0
2024,6,MAG,Haas F1 Team,17.0,94.14,13.0,HARD,17.0
2024,6,MAG,Haas F1 Team,18.0,94.036,13.0,HARD,18.0
2024,6,MAG,Haas F1 Team,19.0,94.127,13.0,HARD,19.0
2024,6,MAG,Haas F1 Team,20.0,94.121,13.0,HARD,20.0
2024,6,MAG,Haas F1 Team,21.0,94.118,13.0,HARD,21.0
2024,6,MAG,Haas F1 Team,22.0,104.467,14.0,HARD,22.0
2024,6,MAG,Haas F1 Team,23.0,108.784,19.0,MEDIUM,1.0
2024,6,MAG,Haas F1 Team,24.0,93.148,19.0,MEDIUM,2.0
2024,6,MAG,Haas F1 Team,25.0,93.181,19.0,MEDIUM,3.0
2024,6,MAG,Haas F1 Team,26.0,94.371,19.0,MEDIUM,4.0
2024,6,MAG,Haas F1 Team,27.0,93.379,19.0,MEDIUM,5.0
2024,6,MAG,Haas F1 Team,28.0,146.123,19.0,MEDIUM,6.0
2024,6,MAG,Haas F1 Team,29.0,145.263,19.0,MEDIUM,1.0
2024,6,MAG,Haas F1 Team,30.0,103.269,19.0,MEDIUM,2.0
2024,6,MAG,Haas F1 Team,31.0,100.373,19.0,MEDIUM,3.0
2024,6,MAG,Haas F1 Team,32.0,115.086,19.0,MEDIUM,4.0
2024,6,MAG,Haas F1 Team,33.0,91.774,19.0,MEDIUM,5.0
2024,6,MAG,Haas F1 Team,34.0,92.23,19.0,MEDIUM,6.0
2024,6,MAG,Haas F1 Team,35.0,91.993,19.0,MEDIUM,7.0
2024,6,MAG,Haas F1 Team,36.0,92.206,19.0,MEDIUM,8.0
2024,6,MAG,Haas F1 Team,37.0,91.985,19.0,MEDIUM,9.0
2024,6,MAG,Haas F1 Team,38.0,92.074,19.0,MEDIUM,10.0
2024,6,MAG,Haas F1 Team,39.0,92.318,19.0,MEDIUM,11.0
2024,6,MAG,Haas F1 Team,40.0,92.462,19.0,MEDIUM,12.0
2024,6,MAG,Haas F1 Team,41.0,92.336,18.0,MEDIUM,13.0
2024,6,MAG,Haas F1 Team,42.0,92.3,18.0,MEDIUM,14.0
2024,6,MAG,Haas F1 Team,43.0,92.087,18.0,MEDIUM,15.0
2024,6,MAG,Haas F1 Team,44.0,92.287,18.0,MEDIUM,16.0
2024,6,MAG,Haas F1 Team,45.0,92.279,18.0,MEDIUM,17.0
2024,6,MAG,Haas F1 Team,46.0,93.068,19.0,MEDIUM,18.0
2024,6,MAG,Haas F1 Team,47.0,92.989,19.0,MEDIUM,19.0
2024,6,MAG,Haas F1 Team,48.0,92.384,19.0,MEDIUM,20.0
2024,6,MAG,Haas F1 Team,49.0,92.344,19.0,MEDIUM,21.0
2024,6,MAG,Haas F1 Team,50.0,92.395,19.0,MEDIUM,22.0
2024,6,MAG,Haas F1 Team,51.0,92.433,19.0,MEDIUM,23.0
2024,6,MAG,Haas F1 Team,52.0,93.125,19.0,MEDIUM,24.0
2024,6,MAG,Haas F1 Team,53.0,92.704,18.0,MEDIUM,25.0
2024,6,MAG,Haas F1 Team,54.0,92.755,18.0,MEDIUM,26.0
2024,6,MAG,Haas F1 Team,55.0,92.36,18.0,MEDIUM,27.0
2024,6,MAG,Haas F1 Team,56.0,92.781,18.0,MEDIUM,28.0
2024,6,MAG,Haas F1 Team,57.0,93.134,18.0,MEDIUM,29.0
2024,6,TSU,RB,1.0,101.055,9.0,MEDIUM,1.0
2024,6,TSU,RB,2.0,94.337,9.0,MEDIUM,2.0
2024,6,TSU,RB,3.0,94.277,9.0,MEDIUM,3.0
2024,6,TSU,RB,4.0,93.892,9.0,MEDIUM,4.0
2024,6,TSU,RB,5.0,95.267,10.0,MEDIUM,5.0
2024,6,TSU,RB,6.0,93.902,10.0,MEDIUM,6.0
2024,6,TSU,RB,7.0,93.682,10.0,MEDIUM,7.0
2024,6,TSU,RB,8.0,94.022,10.0,MEDIUM,8.0
2024,6,TSU,RB,9.0,94.117,10.0,MEDIUM,9.0
2024,6,TSU,RB,10.0,94.916,10.0,MEDIUM,10.0
2024,6,TSU,RB,11.0,94.816,10.0,MEDIUM,11.0
2024,6,TSU,RB,12.0,94.631,9.0,MEDIUM,12.0
2024,6,TSU,RB,13.0,94.689,9.0,MEDIUM,13.0
2024,6,TSU,RB,14.0,93.975,9.0,MEDIUM,14.0
2024,6,TSU,RB,15.0,93.337,9.0,MEDIUM,15.0
2024,6,TSU,RB,16.0,93.683,9.0,MEDIUM,16.0
2024,6,TSU,RB,17.0,93.936,9.0,MEDIUM,17.0
2024,6,TSU,RB,18.0,93.745,8.0,MEDIUM,18.0
2024,6,TSU,RB,19.0,93.382,8.0,MEDIUM,19.0
2024,6,TSU,RB,20.0,93.447,8.0,MEDIUM,20.0
2024,6,TSU,RB,21.0,93.711,8.0,MEDIUM,21.0
2024,6,TSU,RB,22.0,93.715,8.0,MEDIUM,22.0
2024,6,TSU,RB,23.0,107.822,8.0,MEDIUM,23.0
2024,6,TSU,RB,24.0,94.405,8.0,MEDIUM,24.0
2024,6,TSU,RB,25.0,93.277,8.0,MEDIUM,25.0
2024,6,TSU,RB,26.0,93.08,8.0,MEDIUM,26.0
2024,6,TSU,RB,27.0,93.109,7.0,MEDIUM,27.0
2024,6,TSU,RB,28.0,107.67,7.0,MEDIUM,28.0
2024,6,TSU,RB,29.0,138.203,7.0,HARD,1.0
2024,6,TSU,RB,30.0,121.366,7.0,HARD,2.0
2024,6,TSU,RB,31.0,102.763,7.0,HARD,3.0
2024,6,TSU,RB,32.0,143.555,7.0,HARD,4.0
2024,6,TSU,RB,33.0,94.127,7.0,HARD,5.0
2024,6,TSU,RB,34.0,93.232,8.0,HARD,6.0
2024,6,TSU,RB,35.0,92.318,8.0,HARD,7.0
2024,6,TSU,RB,36.0,92.388,8.0,HARD,8.0
2024,6,TSU,RB,37.0,91.906,8.0,HARD,9.0
2024,6,TSU,RB,38.0,91.724,8.0,HARD,10.0
2024,6,TSU,RB,39.0,92.204,8.0,HARD,11.0
2024,6,TSU,RB,40.0,92.798,7.0,HARD,12.0
2024,6,TSU,RB,41.0,92.177,7.0,HARD,13.0
2024,6,TSU,RB,42.0,91.943,7.0,HARD,14.0
2024,6,TSU,RB,43.0,91.909,7.0,HARD,15.0
2024,6,TSU,RB,44.0,91.915,7.0,HARD,16.0
2024,6,TSU,RB,45.0,92.077,7.0,HARD,17.0
2024,6,TSU,RB,46.0,92.025,7.0,HARD,18.0
2024,6,TSU,RB,47.0,92.006,7.0,HARD,19.0
2024,6,TSU,RB,48.0,92.01,7.0,HARD,20.0
2024,6,TSU,RB,49.0,92.164,7.0,HARD,21.0
2024,6,TSU,RB,50.0,91.952,7.0,HARD,22.0
2024,6,TSU,RB,51.0,92.07,7.0,HARD,23.0
2024,6,TSU,RB,52.0,92.023,7.0,HARD,24.0
2024,6,TSU,RB,53.0,91.955,7.0,HARD,25.0
2024,6,TSU,RB,54.0,91.893,7.0,HARD,26.0
2024,6,TSU,RB,55.0,91.682,7.0,HARD,27.0
2024,6,TSU,RB,56.0,91.822,7.0,HARD,28.0
2024,6,TSU,RB,57.0,91.957,7.0,HARD,29.0
2024,6,ALB,Williams,1.0,103.958,15.0,MEDIUM,1.0
2024,6,ALB,Williams,2.0,94.925,14.0,MEDIUM,2.0
2024,6,ALB,Williams,3.0,94.309,14.0,MEDIUM,3.0
2024,6,ALB,Williams,4.0,93.889,14.0,MEDIUM,4.0
2024,6,ALB,Williams,5.0,94.174,14.0,MEDIUM,5.0
2024,6,ALB,Williams,6.0,94.26,14.0,MEDIUM,6.0
2024,6,ALB,Williams,7.0,94.475,14.0,MEDIUM,7.0
2024,6,ALB,Williams,8.0,93.981,14.0,MEDIUM,8.0
2024,6,ALB,Williams,9.0,94.249,14.0,MEDIUM,9.0
2024,6,ALB,Williams,10.0,99.601,18.0,MEDIUM,10.0
2024,6,ALB,Williams,11.0,107.913,20.0,HARD,1.0
2024,6,ALB,Williams,12.0,94.419,18.0,HARD,2.0
2024,6,ALB,Williams,13.0,94.49,18.0,HARD,3.0
2024,6,ALB,Williams,14.0,93.929,18.0,HARD,4.0
2024,6,ALB,Williams,15.0,93.447,18.0,HARD,5.0
2024,6,ALB,Williams,16.0,94.178,18.0,HARD,6.0
2024,6,ALB,Williams,17.0,93.683,18.0,HARD,7.0
2024,6,ALB,Williams,18.0,93.692,18.0,HARD,8.0
2024,6,ALB,Williams,19.0,93.671,18.0,HARD,9.0
2024,6,ALB,Williams,20.0,93.584,18.0,HARD,10.0
2024,6,ALB,Williams,21.0,93.607,18.0,HARD,11.0
2024,6,ALB,Williams,22.0,103.665,18.0,HARD,12.0
2024,6,ALB,Williams,23.0,98.596,17.0,HARD,13.0
2024,6,ALB,Williams,24.0,93.96,17.0,HARD,14.0
2024,6,ALB,Williams,25.0,93.429,17.0,HARD,15.0
2024,6,ALB,Williams,26.0,93.474,17.0,HARD,16.0
2024,6,ALB,Williams,27.0,93.78,17.0,HARD,17.0
2024,6,ALB,Williams,28.0,113.226,15.0,HARD,18.0
2024,6,ALB,Williams,29.0,127.113,13.0,HARD,19.0
2024,6,ALB,Williams,30.0,113.02,13.0,HARD,20.0
2024,6,ALB,Williams,31.0,111.085,13.0,HARD,21.0
2024,6,ALB,Williams,32.0,129.454,13.0,HARD,22.0
2024,6,ALB,Williams,33.0,93.921,13.0,HARD,23.0
2024,6,ALB,Williams,34.0,93.497,13.0,HARD,24.0
2024,6,ALB,Williams,35.0,92.855,13.0,HARD,25.0
2024,6,ALB,Williams,36.0,93.157,13.0,HARD,26.0
2024,6,ALB,Williams,37.0,93.054,13.0,HARD,27.0
2024,6,ALB,Williams,38.0,92.997,13.0,HARD,28.0
2024,6,ALB,Williams,39.0,93.499,13.0,HARD,29.0
2024,6,ALB,Williams,40.0,92.765,13.0,HARD,30.0
2024,6,ALB,Williams,41.0,93.642,13.0,HARD,31.0
2024,6,ALB,Williams,42.0,92.947,13.0,HARD,32.0
2024,6,ALB,Williams,43.0,92.681,13.0,HARD,33.0
2024,6,ALB,Williams,44.0,92.778,13.0,HARD,34.0
2024,6,ALB,Williams,45.0,92.565,13.0,HARD,35.0
2024,6,ALB,Williams,46.0,92.801,13.0,HARD,36.0
2024,6,ALB,Williams,47.0,92.66,13.0,HARD,37.0
2024,6,ALB,Williams,48.0,92.552,13.0,HARD,38.0
2024,6,ALB,Williams,49.0,92.646,13.0,HARD,39.0
2024,6,ALB,Williams,50.0,92.755,13.0,HARD,40.0
2024,6,ALB,Williams,51.0,94.142,13.0,HARD,41.0
2024,6,ALB,Williams,52.0,95.038,15.0,HARD,42.0
2024,6,ALB,Williams,53.0,106.697,19.0,HARD,43.0
2024,6,ALB,Williams,54.0,106.898,19.0,SOFT,1.0
2024,6,ALB,Williams,55.0,90.849,19.0,SOFT,2.0
2024,6,ALB,Williams,56.0,92.063,19.0,SOFT,3.0
2024,6,ALB,Williams,57.0,91.272,19.0,SOFT,4.0
2024,6,ZHO,Kick Sauber,1.0,105.046,18.0,MEDIUM,1.0
2024,6,ZHO,Kick Sauber,2.0,96.265,17.0,MEDIUM,2.0
2024,6,ZHO,Kick Sauber,3.0,94.339,17.0,MEDIUM,3.0
2024,6,ZHO,Kick Sauber,4.0,94.357,17.0,MEDIUM,4.0
2024,6,ZHO,Kick Sauber,5.0,93.673,17.0,MEDIUM,5.0
2024,6,ZHO,Kick Sauber,6.0,94.318,17.0,MEDIUM,6.0
2024,6,ZHO,Kick Sauber,7.0,94.455,17.0,MEDIUM,7.0
2024,6,ZHO,Kick Sauber,8.0,94.539,17.0,MEDIUM,8.0
2024,6,ZHO,Kick Sauber,9.0,94.263,17.0,MEDIUM,9.0
2024,6,ZHO,Kick Sauber,10.0,94.286,16.0,MEDIUM,10.0
2024,6,ZHO,Kick Sauber,11.0,94.662,15.0,MEDIUM,11.0
2024,6,ZHO,Kick Sauber,12.0,94.455,13.0,MEDIUM,12.0
2024,6,ZHO,Kick Sauber,13.0,94.666,12.0,MEDIUM,13.0
2024,6,ZHO,Kick Sauber,14.0,94.195,12.0,MEDIUM,14.0
2024,6,ZHO,Kick Sauber,15.0,94.166,12.0,MEDIUM,15.0
2024,6,ZHO,Kick Sauber,16.0,94.005,12.0,MEDIUM,16.0
2024,6,ZHO,Kick Sauber,17.0,94.095,12.0,MEDIUM,17.0
2024,6,ZHO,Kick Sauber,18.0,94.394,12.0,MEDIUM,18.0
2024,6,ZHO,Kick Sauber,19.0,93.941,12.0,MEDIUM,19.0
2024,6,ZHO,Kick Sauber,20.0,94.286,12.0,MEDIUM,20.0
2024,6,ZHO,Kick Sauber,21.0,94.689,12.0,MEDIUM,21.0
2024,6,ZHO,Kick Sauber,22.0,99.455,11.0,MEDIUM,22.0
2024,6,ZHO,Kick Sauber,23.0,102.852,10.0,MEDIUM,23.0
2024,6,ZHO,Kick Sauber,24.0,93.688,10.0,MEDIUM,24.0
2024,6,ZHO,Kick Sauber,25.0,93.664,9.0,MEDIUM,25.0
2024,6,ZHO,Kick Sauber,26.0,93.644,9.0,MEDIUM,26.0
2024,6,ZHO,Kick Sauber,27.0,93.485,8.0,MEDIUM,27.0
2024,6,ZHO,Kick Sauber,28.0,113.108,10.0,MEDIUM,28.0
2024,6,ZHO,Kick Sauber,29.0,139.346,14.0,SOFT,1.0
2024,6,ZHO,Kick Sauber,30.0,114.967,14.0,SOFT,2.0
2024,6,ZHO,Kick Sauber,31.0,111.067,14.0,SOFT,3.0
2024,6,ZHO,Kick Sauber,32.0,127.331,14.0,SOFT,4.0
2024,6,ZHO,Kick Sauber,33.0,93.784,14.0,SOFT,5.0
2024,6,ZHO,Kick Sauber,34.0,93.438,14.0,SOFT,6.0
2024,6,ZHO,Kick Sauber,35.0,93.184,14.0,SOFT,7.0
2024,6,ZHO,Kick Sauber,36.0,93.258,14.0,SOFT,8.0
2024,6,ZHO,Kick Sauber,37.0,92.951,14.0,SOFT,9.0
2024,6,ZHO,Kick Sauber,38.0,92.919,14.0,SOFT,10.0
2024,6,ZHO,Kick Sauber,39.0,93.309,14.0,SOFT,11.0
2024,6,ZHO,Kick Sauber,40.0,93.703,15.0,SOFT,12.0
2024,6,ZHO,Kick Sauber,41.0,92.896,14.0,SOFT,13.0
2024,6,ZHO,Kick Sauber,42.0,92.777,14.0,SOFT,14.0
2024,6,ZHO,Kick Sauber,43.0,92.818,14.0,SOFT,15.0
2024,6,ZHO,Kick Sauber,44.0,93.01,14.0,SOFT,16.0
2024,6,ZHO,Kick Sauber,45.0,92.774,14.0,SOFT,17.0
2024,6,ZHO,Kick Sauber,46.0,92.591,14.0,SOFT,18.0
2024,6,ZHO,Kick Sauber,47.0,92.781,14.0,SOFT,19.0
2024,6,ZHO,Kick Sauber,48.0,94.209,15.0,SOFT,20.0
2024,6,ZHO,Kick Sauber,49.0,92.938,15.0,SOFT,21.0
2024,6,ZHO,Kick Sauber,50.0,92.522,15.0,SOFT,22.0
2024,6,ZHO,Kick Sauber,51.0,92.611,15.0,SOFT,23.0
2024,6,ZHO,Kick Sauber,52.0,93.156,14.0,SOFT,24.0
2024,6,ZHO,Kick Sauber,53.0,92.922,14.0,SOFT,25.0
2024,6,ZHO,Kick Sauber,54.0,92.457,14.0,SOFT,26.0
2024,6,ZHO,Kick Sauber,55.0,92.17,14.0,SOFT,27.0
2024,6,ZHO,Kick Sauber,56.0,91.991,14.0,SOFT,28.0
2024,6,ZHO,Kick Sauber,57.0,92.984,15.0,SOFT,29.0
2024,6,HUL,Haas F1 Team,1.0,100.159,8.0,MEDIUM,1.0
2024,6,HUL,Haas F1 Team,2.0,93.938,7.0,MEDIUM,2.0
2024,6,HUL,Haas F1 Team,3.0,94.14,7.0,MEDIUM,3.0
2024,6,HUL,Haas F1 Team,4.0,93.818,7.0,MEDIUM,4.0
2024,6,HUL,Haas F1 Team,5.0,93.776,7.0,MEDIUM,5.0
2024,6,HUL,Haas F1 Team,6.0,93.561,7.0,MEDIUM,6.0
2024,6,HUL,Haas F1 Team,7.0,94.953,7.0,MEDIUM,7.0
2024,6,HUL,Haas F1 Team,8.0,94.304,7.0,MEDIUM,8.0
2024,6,HUL,Haas F1 Team,9.0,94.126,7.0,MEDIUM,9.0
2024,6,HUL,Haas F1 Team,10.0,95.543,8.0,MEDIUM,10.0
2024,6,HUL,Haas F1 Team,11.0,94.756,8.0,MEDIUM,11.0
2024,6,HUL,Haas F1 Team,12.0,100.42,12.0,MEDIUM,12.0
2024,6,HUL,Haas F1 Team,13.0,108.595,15.0,HARD,1.0
2024,6,HUL,Haas F1 Team,14.0,93.304,15.0,HARD,2.0
2024,6,HUL,Haas F1 Team,15.0,92.922,15.0,HARD,3.0
2024,6,HUL,Haas F1 Team,16.0,93.731,15.0,HARD,4.0
2024,6,HUL,Haas F1 Team,17.0,93.621,15.0,HARD,5.0
2024,6,HUL,Haas F1 Team,18.0,93.608,15.0,HARD,6.0
2024,6,HUL,Haas F1 Team,19.0,93.273,15.0,HARD,7.0
2024,6,HUL,Haas F1 Team,20.0,93.538,15.0,HARD,8.0
2024,6,HUL,Haas F1 Team,21.0,93.705,15.0,HARD,9.0
2024,6,HUL,Haas F1 Team,22.0,101.307,15.0,HARD,10.0
2024,6,HUL,Haas F1 Team,23.0,100.564,12.0,HARD,11.0
2024,6,HUL,Haas F1 Team,24.0,94.099,13.0,HARD,12.0
2024,6,HUL,Haas F1 Team,25.0,94.486,14.0,HARD,13.0
2024,6,HUL,Haas F1 Team,26.0,94.322,14.0,HARD,14.0
2024,6,HUL,Haas F1 Team,27.0,94.825,15.0,HARD,15.0
2024,6,HUL,Haas F1 Team,28.0,115.429,16.0,HARD,16.0
2024,6,HUL,Haas F1 Team,29.0,137.985,16.0,MEDIUM,1.0
2024,6,HUL,Haas F1 Team,30.0,108.63,16.0,MEDIUM,2.0
2024,6,HUL,Haas F1 Team,31.0,111.013,16.0,MEDIUM,3.0
2024,6,HUL,Haas F1 Team,32.0,124.299,16.0,MEDIUM,4.0
2024,6,HUL,Haas F1 Team,33.0,93.618,16.0,MEDIUM,5.0
2024,6,HUL,Haas F1 Team,34.0,93.078,15.0,MEDIUM,6.0
2024,6,HUL,Haas F1 Team,35.0,93.115,15.0,MEDIUM,7.0
2024,6,HUL,Haas F1 Team,36.0,93.291,15.0,MEDIUM,8.0
2024,6,HUL,Haas F1 Team,37.0,92.894,15.0,MEDIUM,9.0
2024,6,HUL,Haas F1 Team,38.0,92.953,15.0,MEDIUM,10.0
2024,6,HUL,Haas F1 Team,39.0,93.092,15.0,MEDIUM,11.0
2024,6,HUL,Haas F1 Team,40.0,92.346,14.0,MEDIUM,12.0
2024,6,HUL,Haas F1 Team,41.0,92.637,12.0,MEDIUM,13.0
2024,6,HUL,Haas F1 Team,42.0,92.214,12.0,MEDIUM,14.0
2024,6,HUL,Haas F1 Team,43.0,92.638,12.0,MEDIUM,15.0
2024,6,HUL,Haas F1 Team,44.0,92.457,12.0,MEDIUM,16.0
2024,6,HUL,Haas F1 Team,45.0,92.474,12.0,MEDIUM,17.0
2024,6,HUL,Haas F1 Team,46.0,92.667,11.0,MEDIUM,18.0
2024,6,HUL,Haas F1 Team,47.0,92.184,11.0,MEDIUM,19.0
2024,6,HUL,Haas F1 Team,48.0,92.298,11.0,MEDIUM,20.0
2024,6,HUL,Haas F1 Team,49.0,92.474,11.0,MEDIUM,21.0
2024,6,HUL,Haas F1 Team,50.0,92.144,11.0,MEDIUM,22.0
2024,6,HUL,Haas F1 Team,51.0,92.044,11.0,MEDIUM,23.0
2024,6,HUL,Haas F1 Team,52.0,92.403,11.0,MEDIUM,24.0
2024,6,HUL,Haas F1 Team,53.0,92.534,11.0,MEDIUM,25.0
2024,6,HUL,Haas F1 Team,54.0,92.187,11.0,MEDIUM,26.0
2024,6,HUL,Haas F1 Team,55.0,92.045,11.0,MEDIUM,27.0
2024,6,HUL,Haas F1 Team,56.0,91.941,11.0,MEDIUM,28.0
2024,6,HUL,Haas F1 Team,57.0,92.187,11.0,MEDIUM,29.0
2024,6,RIC,RB,1.0,106.666,20.0,HARD,1.0
2024,6,RIC,RB,2.0,95.593,20.0,HARD,2.0
2024,6,RIC,RB,3.0,95.732,20.0,HARD,3.0
2024,6,RIC,RB,4.0,94.907,20.0,HARD,4.0
2024,6,RIC,RB,5.0,94.201,20.0,HARD,5.0
2024,6,RIC,RB,6.0,93.982,20.0,HARD,6.0
2024,6,RIC,RB,7.0,94.345,20.0,HARD,7.0
2024,6,RIC,RB,8.0,94.892,20.0,HARD,8.0
2024,6,RIC,RB,9.0,94.655,20.0,HARD,9.0
2024,6,RIC,RB,10.0,95.293,20.0,HARD,10.0
2024,6,RIC,RB,11.0,94.931,18.0,HARD,11.0
2024,6,RIC,RB,12.0,94.558,16.0,HARD,12.0
2024,6,RIC,RB,13.0,94.405,14.0,HARD,13.0
2024,6,RIC,RB,14.0,94.311,14.0,HARD,14.0
2024,6,RIC,RB,15.0,94.018,14.0,HARD,15.0
2024,6,RIC,RB,16.0,94.268,14.0,HARD,16.0
2024,6,RIC,RB,17.0,94.033,14.0,HARD,17.0
