Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge
2025,15,STR,Aston Martin,42.0,76.261,9.0,HARD,34.0
2025,15,STR,Aston Martin,43.0,76.379,9.0,HARD,35.0
2025,15,STR,Aston Martin,44.0,76.537,9.0,HARD,36.0
2025,15,STR,Aston Martin,45.0,76.493,9.0,HARD,37.0
2025,15,STR,Aston Martin,46.0,76.488,9.0,HARD,38.0
2025,15,STR,Aston Martin,47.0,76.784,9.0,HARD,39.0
2025,15,STR,Aston Martin,48.0,76.721,9.0,HARD,40.0
2025,15,STR,Aston Martin,49.0,76.694,9.0,HARD,41.0
2025,15,STR,Aston Martin,50.0,77.062,9.0,HARD,42.0
2025,15,STR,Aston Martin,51.0,76.952,9.0,HARD,43.0
2025,15,STR,Aston Martin,52.0,79.702,10.0,HARD,44.0
2025,15,STR,Aston Martin,53.0,117.246,15.0,HARD,1.0
2025,15,STR,Aston Martin,54.0,105.157,12.0,HARD,2.0
2025,15,STR,Aston Martin,55.0,87.234,12.0,HARD,3.0
2025,15,STR,Aston Martin,56.0,114.553,12.0,HARD,4.0
2025,15,STR,Aston Martin,57.0,107.274,12.0,HARD,5.0
2025,15,STR,Aston Martin,58.0,76.433,11.0,HARD,6.0
2025,15,STR,Aston Martin,59.0,75.242,11.0,HARD,7.0
2025,15,STR,Aston Martin,60.0,75.241,11.0,HARD,8.0
2025,15,STR,Aston Martin,61.0,75.805,11.0,HARD,9.0
2025,15,STR,Aston Martin,62.0,75.284,10.0,HARD,10.0
2025,15,STR,Aston Martin,63.0,75.954,9.0,HARD,11.0
2025,15,STR,Aston Martin,64.0,74.109,9.0,HARD,12.0
2025,15,STR,Aston Martin,65.0,93.094,8.0,HARD,13.0
2025,15,STR,Aston Martin,66.0,102.199,8.0,HARD,14.0
2025,15,STR,Aston Martin,67.0,117.21,8.0,HARD,15.0
2025,15,STR,Aston Martin,68.0,118.109,8.0,HARD,16.0
2025,15,STR,Aston Martin,69.0,75.668,8.0,HARD,17.0
2025,15,STR,Aston Martin,70.0,73.822,8.0,HARD,18.0
2025,15,STR,Aston Martin,71.0,74.154,8.0,HARD,19.0
2025,15,STR,Aston Martin,72.0,74.784,8.0,HARD,20.0
2025,15,TSU,Red Bull Racing,1.0,84.873,11.0,SOFT,1.0
2025,15,TSU,Red Bull Racing,2.0,77.298,11.0,SOFT,2.0
2025,15,TSU,Red Bull Racing,3.0,76.837,11.0,SOFT,3.0
2025,15,TSU,Red Bull Racing,4.0,77.028,11.0,SOFT,4.0
2025,15,TSU,Red Bull Racing,5.0,76.918,11.0,SOFT,5.0
2025,15,TSU,Red Bull Racing,6.0,76.696,11.0,SOFT,6.0
2025,15,TSU,Red Bull Racing,7.0,76.636,11.0,SOFT,7.0
2025,15,TSU,Red Bull Racing,8.0,77.034,11.0,SOFT,8.0
2025,15,TSU,Red Bull Racing,9.0,76.736,11.0,SOFT,9.0
2025,15,TSU,Red Bull Racing,10.0,76.791,11.0,SOFT,10.0
2025,15,TSU,Red Bull Racing,11.0,76.809,11.0,SOFT,11.0
2025,15,TSU,Red Bull Racing,12.0,76.967,11.0,SOFT,12.0
2025,15,TSU,Red Bull Racing,13.0,76.794,11.0,SOFT,13.0
2025,15,TSU,Red Bull Racing,14.0,77.013,11.0,SOFT,14.0
2025,15,TSU,Red Bull Racing,15.0,76.974,11.0,SOFT,15.0
2025,15,TSU,Red Bull Racing,16.0,77.358,11.0,SOFT,16.0
2025,15,TSU,Red Bull Racing,17.0,76.957,11.0,SOFT,17.0
2025,15,TSU,Red Bull Racing,18.0,77.11,11.0,SOFT,18.0
2025,15,TSU,Red Bull Racing,19.0,80.019,12.0,SOFT,19.0
2025,15,TSU,Red Bull Racing,20.0,93.433,18.0,HARD,1.0
2025,15,TSU,Red Bull Racing,21.0,75.319,18.0,HARD,2.0
2025,15,TSU,Red Bull Racing,22.0,75.346,18.0,HARD,3.0
2025,15,TSU,Red Bull Racing,23.0,102.619,16.0,HARD,4.0
2025,15,TSU,Red Bull Racing,24.0,105.671,15.0,HARD,5.0
2025,15,TSU,Red Bull Racing,25.0,92.212,15.0,HARD,6.0
2025,15,TSU,Red Bull Racing,26.0,103.802,15.0,HARD,7.0
2025,15,TSU,Red Bull Racing,27.0,77.934,12.0,HARD,8.0
2025,15,TSU,Red Bull Racing,28.0,76.039,12.0,HARD,9.0
2025,15,TSU,Red Bull Racing,29.0,76.285,12.0,HARD,10.0
2025,15,TSU,Red Bull Racing,30.0,76.336,12.0,HARD,11.0
2025,15,TSU,Red Bull Racing,31.0,90.681,12.0,HARD,12.0
2025,15,TSU,Red Bull Racing,32.0,85.288,12.0,HARD,13.0
2025,15,TSU,Red Bull Racing,33.0,75.607,12.0,HARD,14.0
2025,15,TSU,Red Bull Racing,34.0,75.991,12.0,HARD,15.0
2025,15,TSU,Red Bull Racing,35.0,75.848,12.0,HARD,16.0
2025,15,TSU,Red Bull Racing,36.0,76.0,12.0,HARD,17.0
2025,15,TSU,Red Bull Racing,37.0,76.26,12.0,HARD,18.0
2025,15,TSU,Red Bull Racing,38.0,76.087,12.0,HARD,19.0
2025,15,TSU,Red Bull Racing,39.0,76.53,12.0,HARD,20.0
2025,15,TSU,Red Bull Racing,40.0,76.4,12.0,HARD,21.0
2025,15,TSU,Red Bull Racing,41.0,76.518,12.0,HARD,22.0
2025,15,TSU,Red Bull Racing,42.0,76.515,12.0,HARD,23.0
2025,15,TSU,Red Bull Racing,43.0,76.405,12.0,HARD,24.0
2025,15,TSU,Red Bull Racing,44.0,76.512,12.0,HARD,25.0
2025,15,TSU,Red Bull Racing,45.0,76.344,12.0,HARD,26.0
2025,15,TSU,Red Bull Racing,46.0,76.644,12.0,HARD,27.0
2025,15,TSU,Red Bull Racing,47.0,76.549,12.0,HARD,28.0
2025,15,TSU,Red Bull Racing,48.0,76.496,12.0,HARD,29.0
2025,15,TSU,Red Bull Racing,49.0,76.445,12.0,HARD,30.0
2025,15,TSU,Red Bull Racing,50.0,76.889,12.0,HARD,31.0
2025,15,TSU,Red Bull Racing,51.0,76.856,12.0,HARD,32.0
2025,15,TSU,Red Bull Racing,52.0,76.867,11.0,HARD,33.0
2025,15,TSU,Red Bull Racing,53.0,103.703,10.0,HARD,34.0
2025,15,TSU,Red Bull Racing,54.0,124.97,13.0,SOFT,4.0
2025,15,TSU,Red Bull Racing,55.0,83.11,13.0,SOFT,5.0
2025,15,TSU,Red Bull Racing,56.0,112.547,13.0,SOFT,6.0
2025,15,TSU,Red Bull Racing,57.0,106.734,13.0,SOFT,7.0
2025,15,TSU,Red Bull Racing,58.0,77.061,13.0,SOFT,8.0
2025,15,TSU,Red Bull Racing,59.0,76.047,12.0,SOFT,9.0
2025,15,TSU,Red Bull Racing,60.0,74.838,12.0,SOFT,10.0
2025,15,TSU,Red Bull Racing,61.0,75.394,12.0,SOFT,11.0
2025,15,TSU,Red Bull Racing,62.0,75.565,12.0,SOFT,12.0
2025,15,TSU,Red Bull Racing,63.0,75.72,12.0,SOFT,13.0
2025,15,TSU,Red Bull Racing,64.0,75.829,12.0,SOFT,14.0
2025,15,TSU,Red Bull Racing,65.0,95.003,11.0,SOFT,15.0
2025,15,TSU,Red Bull Racing,66.0,103.498,11.0,SOFT,16.0
2025,15,TSU,Red Bull Racing,67.0,116.467,11.0,SOFT,17.0
2025,15,TSU,Red Bull Racing,68.0,114.39,11.0,SOFT,18.0
2025,15,TSU,Red Bull Racing,69.0,76.705,10.0,SOFT,19.0
2025,15,TSU,Red Bull Racing,70.0,74.847,10.0,SOFT,20.0
2025,15,TSU,Red Bull Racing,71.0,74.354,10.0,SOFT,21.0
2025,15,TSU,Red Bull Racing,72.0,75.088,10.0,SOFT,22.0
2025,15,ALB,Williams,1.0,84.528,10.0,MEDIUM,1.0
2025,15,ALB,Williams,2.0,77.145,10.0,MEDIUM,2.0
2025,15,ALB,Williams,3.0,76.823,10.0,MEDIUM,3.0
2025,15,ALB,Williams,4.0,76.89,10.0,MEDIUM,4.0
2025,15,ALB,Williams,5.0,77.083,10.0,MEDIUM,5.0
2025,15,ALB,Williams,6.0,76.633,10.0,MEDIUM,6.0
2025,15,ALB,Williams,7.0,76.57,10.0,MEDIUM,7.0
2025,15,ALB,Williams,8.0,76.641,10.0,MEDIUM,8.0
2025,15,ALB,Williams,9.0,76.511,10.0,MEDIUM,9.0
2025,15,ALB,Williams,10.0,76.635,10.0,MEDIUM,10.0
2025,15,ALB,Williams,11.0,76.61,10.0,MEDIUM,11.0
2025,15,ALB,Williams,12.0,76.614,10.0,MEDIUM,12.0
2025,15,ALB,Williams,13.0,76.592,10.0,MEDIUM,13.0
2025,15,ALB,Williams,14.0,76.933,10.0,MEDIUM,14.0
2025,15,ALB,Williams,15.0,76.756,10.0,MEDIUM,15.0
2025,15,ALB,Williams,16.0,76.553,10.0,MEDIUM,16.0
2025,15,ALB,Williams,17.0,76.588,10.0,MEDIUM,17.0
2025,15,ALB,Williams,18.0,76.528,10.0,MEDIUM,18.0
2025,15,ALB,Williams,19.0,76.665,10.0,MEDIUM,19.0
2025,15,ALB,Williams,20.0,76.704,10.0,MEDIUM,20.0
2025,15,ALB,Williams,21.0,76.7,10.0,MEDIUM,21.0
2025,15,ALB,Williams,22.0,76.513,10.0,MEDIUM,22.0
2025,15,ALB,Williams,23.0,101.701,8.0,MEDIUM,23.0
2025,15,ALB,Williams,24.0,117.166,10.0,HARD,1.0
2025,15,ALB,Williams,25.0,93.476,10.0,HARD,2.0
2025,15,ALB,Williams,26.0,110.623,10.0,HARD,3.0
2025,15,ALB,Williams,27.0,76.628,7.0,HARD,4.0
2025,15,ALB,Williams,28.0,75.777,7.0,HARD,5.0
2025,15,ALB,Williams,29.0,75.449,7.0,HARD,6.0
2025,15,ALB,Williams,30.0,75.244,7.0,HARD,7.0
2025,15,ALB,Williams,31.0,87.074,7.0,HARD,8.0
2025,15,ALB,Williams,32.0,86.462,7.0,HARD,9.0
2025,15,ALB,Williams,33.0,75.424,7.0,HARD,10.0
2025,15,ALB,Williams,34.0,76.715,8.0,HARD,11.0
2025,15,ALB,Williams,35.0,75.872,8.0,HARD,12.0
2025,15,ALB,Williams,36.0,75.472,8.0,HARD,13.0
2025,15,ALB,Williams,37.0,75.722,8.0,HARD,14.0
2025,15,ALB,Williams,38.0,75.623,8.0,HARD,15.0
2025,15,ALB,Williams,39.0,75.639,8.0,HARD,16.0
2025,15,ALB,Williams,40.0,75.28,8.0,HARD,17.0
2025,15,ALB,Williams,41.0,75.779,8.0,HARD,18.0
2025,15,ALB,Williams,42.0,75.697,8.0,HARD,19.0
2025,15,ALB,Williams,43.0,75.602,8.0,HARD,20.0
2025,15,ALB,Williams,44.0,75.805,8.0,HARD,21.0
2025,15,ALB,Williams,45.0,75.732,8.0,HARD,22.0
2025,15,ALB,Williams,46.0,75.603,8.0,HARD,23.0
2025,15,ALB,Williams,47.0,75.571,8.0,HARD,24.0
2025,15,ALB,Williams,48.0,75.581,8.0,HARD,25.0
2025,15,ALB,Williams,49.0,75.821,8.0,HARD,26.0
2025,15,ALB,Williams,50.0,75.542,8.0,HARD,27.0
2025,15,ALB,Williams,51.0,75.523,8.0,HARD,28.0
2025,15,ALB,Williams,52.0,75.384,7.0,HARD,29.0
2025,15,ALB,Williams,53.0,94.627,6.0,HARD,30.0
2025,15,ALB,Williams,54.0,116.657,6.0,SOFT,1.0
2025,15,ALB,Williams,55.0,103.981,6.0,SOFT,2.0
2025,15,ALB,Williams,56.0,124.397,6.0,SOFT,3.0
2025,15,ALB,Williams,57.0,111.641,6.0,SOFT,4.0
2025,15,ALB,Williams,58.0,75.407,6.0,SOFT,5.0
2025,15,ALB,Williams,59.0,73.995,6.0,SOFT,6.0
2025,15,ALB,Williams,60.0,73.912,6.0,SOFT,7.0
2025,15,ALB,Williams,61.0,74.013,6.0,SOFT,8.0
2025,15,ALB,Williams,62.0,73.913,6.0,SOFT,9.0
2025,15,ALB,Williams,63.0,73.771,6.0,SOFT,10.0
2025,15,ALB,Williams,64.0,73.837,6.0,SOFT,11.0
2025,15,ALB,Williams,65.0,87.311,5.0,SOFT,12.0
2025,15,ALB,Williams,66.0,110.945,5.0,SOFT,13.0
2025,15,ALB,Williams,67.0,122.125,5.0,SOFT,14.0
2025,15,ALB,Williams,68.0,120.998,5.0,SOFT,15.0
2025,15,ALB,Williams,69.0,74.611,5.0,SOFT,16.0
2025,15,ALB,Williams,70.0,73.687,5.0,SOFT,17.0
2025,15,ALB,Williams,71.0,73.924,5.0,SOFT,18.0
2025,15,ALB,Williams,72.0,74.222,5.0,SOFT,19.0
2025,15,HUL,Kick Sauber,1.0,87.451,17.0,SOFT,1.0
2025,15,HUL,Kick Sauber,2.0,77.546,17.0,SOFT,2.0
2025,15,HUL,Kick Sauber,3.0,76.66,16.0,SOFT,3.0
2025,15,HUL,Kick Sauber,4.0,77.25,16.0,SOFT,4.0
2025,15,HUL,Kick Sauber,5.0,77.351,16.0,SOFT,5.0
2025,15,HUL,Kick Sauber,6.0,76.598,16.0,SOFT,6.0
2025,15,HUL,Kick Sauber,7.0,77.08,16.0,SOFT,7.0
2025,15,HUL,Kick Sauber,8.0,76.748,16.0,SOFT,8.0
2025,15,HUL,Kick Sauber,9.0,76.9,16.0,SOFT,9.0
2025,15,HUL,Kick Sauber,10.0,77.065,16.0,SOFT,10.0
2025,15,HUL,Kick Sauber,11.0,77.148,16.0,SOFT,11.0
2025,15,HUL,Kick Sauber,12.0,77.072,16.0,SOFT,12.0
2025,15,HUL,Kick Sauber,13.0,77.465,16.0,SOFT,13.0
2025,15,HUL,Kick Sauber,14.0,77.173,16.0,SOFT,14.0
2025,15,HUL,Kick Sauber,15.0,77.26,16.0,SOFT,15.0
2025,15,HUL,Kick Sauber,16.0,77.644,16.0,SOFT,16.0
2025,15,HUL,Kick Sauber,17.0,76.945,16.0,SOFT,17.0
2025,15,HUL,Kick Sauber,18.0,77.162,16.0,SOFT,18.0
2025,15,HUL,Kick Sauber,19.0,79.257,16.0,SOFT,19.0
2025,15,HUL,Kick Sauber,20.0,94.026,20.0,HARD,1.0
2025,15,HUL,Kick Sauber,21.0,76.864,20.0,HARD,2.0
2025,15,HUL,Kick Sauber,22.0,78.421,20.0,HARD,3.0
2025,15,HUL,Kick Sauber,23.0,105.258,19.0,HARD,4.0
2025,15,HUL,Kick Sauber,24.0,104.199,19.0,HARD,5.0
2025,15,HUL,Kick Sauber,25.0,86.576,19.0,HARD,6.0
2025,15,HUL,Kick Sauber,26.0,99.941,19.0,HARD,7.0
2025,15,HUL,Kick Sauber,27.0,78.54,17.0,HARD,8.0
2025,15,HUL,Kick Sauber,28.0,78.01,17.0,HARD,9.0
2025,15,HUL,Kick Sauber,29.0,76.935,17.0,HARD,10.0
2025,15,HUL,Kick Sauber,30.0,76.741,17.0,HARD,11.0
2025,15,HUL,Kick Sauber,31.0,90.364,17.0,HARD,12.0
2025,15,HUL,Kick Sauber,32.0,86.124,17.0,HARD,13.0
2025,15,HUL,Kick Sauber,33.0,75.6,17.0,HARD,14.0
2025,15,HUL,Kick Sauber,34.0,76.331,17.0,HARD,15.0
2025,15,HUL,Kick Sauber,35.0,76.642,17.0,HARD,16.0
2025,15,HUL,Kick Sauber,36.0,76.241,17.0,HARD,17.0
2025,15,HUL,Kick Sauber,37.0,75.624,17.0,HARD,18.0
2025,15,HUL,Kick Sauber,38.0,75.622,17.0,HARD,19.0
2025,15,HUL,Kick Sauber,39.0,75.58,17.0,HARD,20.0
2025,15,HUL,Kick Sauber,40.0,75.592,17.0,HARD,21.0
2025,15,HUL,Kick Sauber,41.0,75.603,16.0,HARD,22.0
2025,15,HUL,Kick Sauber,42.0,75.335,16.0,HARD,23.0
2025,15,HUL,Kick Sauber,43.0,78.554,16.0,HARD,24.0
2025,15,HUL,Kick Sauber,44.0,76.753,16.0,HARD,25.0
2025,15,HUL,Kick Sauber,45.0,76.38,16.0,HARD,26.0
2025,15,HUL,Kick Sauber,46.0,75.584,16.0,HARD,27.0
2025,15,HUL,Kick Sauber,47.0,75.462,16.0,HARD,28.0
2025,15,HUL,Kick Sauber,48.0,76.547,16.0,HARD,29.0
2025,15,HUL,Kick Sauber,49.0,76.22,16.0,HARD,30.0
2025,15,HUL,Kick Sauber,50.0,77.317,17.0,HARD,31.0
2025,15,HUL,Kick Sauber,51.0,76.46,17.0,HARD,32.0
2025,15,HUL,Kick Sauber,52.0,76.784,16.0,HARD,33.0
2025,15,HUL,Kick Sauber,53.0,111.41,14.0,HARD,34.0
2025,15,HUL,Kick Sauber,54.0,118.299,16.0,MEDIUM,1.0
2025,15,HUL,Kick Sauber,55.0,87.761,16.0,MEDIUM,2.0
2025,15,HUL,Kick Sauber,56.0,107.642,16.0,MEDIUM,3.0
2025,15,HUL,Kick Sauber,57.0,104.664,16.0,MEDIUM,4.0
2025,15,HUL,Kick Sauber,58.0,76.95,16.0,MEDIUM,5.0
2025,15,HUL,Kick Sauber,59.0,76.416,16.0,MEDIUM,6.0
2025,15,HUL,Kick Sauber,60.0,75.161,15.0,MEDIUM,7.0
2025,15,HUL,Kick Sauber,61.0,74.912,15.0,MEDIUM,8.0
2025,15,HUL,Kick Sauber,62.0,75.87,15.0,MEDIUM,9.0
2025,15,HUL,Kick Sauber,63.0,75.589,15.0,MEDIUM,10.0
2025,15,HUL,Kick Sauber,64.0,75.749,15.0,MEDIUM,11.0
2025,15,HUL,Kick Sauber,65.0,96.04,13.0,MEDIUM,12.0
2025,15,HUL,Kick Sauber,66.0,102.95,13.0,MEDIUM,13.0
2025,15,HUL,Kick Sauber,67.0,117.07,13.0,MEDIUM,14.0
2025,15,HUL,Kick Sauber,68.0,112.405,13.0,MEDIUM,15.0
2025,15,HUL,Kick Sauber,69.0,78.274,15.0,MEDIUM,16.0
2025,15,HUL,Kick Sauber,70.0,76.807,15.0,MEDIUM,17.0
2025,15,HUL,Kick Sauber,71.0,76.626,15.0,MEDIUM,18.0
2025,15,HUL,Kick Sauber,72.0,74.974,15.0,MEDIUM,19.0
2025,15,LAW,Racing Bulls,1.0,83.53,8.0,MEDIUM,1.0
2025,15,LAW,Racing Bulls,2.0,76.919,8.0,MEDIUM,2.0
2025,15,LAW,Racing Bulls,3.0,76.709,8.0,MEDIUM,3.0
2025,15,LAW,Racing Bulls,4.0,76.372,8.0,MEDIUM,4.0
2025,15,LAW,Racing Bulls,5.0,76.408,8.0,MEDIUM,5.0
2025,15,LAW,Racing Bulls,6.0,76.433,8.0,MEDIUM,6.0
2025,15,LAW,Racing Bulls,7.0,76.237,8.0,MEDIUM,7.0
2025,15,LAW,Racing Bulls,8.0,76.203,8.0,MEDIUM,8.0
2025,15,LAW,Racing Bulls,9.0,76.153,8.0,MEDIUM,9.0
2025,15,LAW,Racing Bulls,10.0,76.353,8.0,MEDIUM,10.0
2025,15,LAW,Racing Bulls,11.0,76.296,8.0,MEDIUM,11.0
2025,15,LAW,Racing Bulls,12.0,76.527,8.0,MEDIUM,12.0
2025,15,LAW,Racing Bulls,13.0,76.328,8.0,MEDIUM,13.0
2025,15,LAW,Racing Bulls,14.0,76.56,8.0,MEDIUM,14.0
2025,15,LAW,Racing Bulls,15.0,76.764,8.0,MEDIUM,15.0
2025,15,LAW,Racing Bulls,16.0,76.879,8.0,MEDIUM,16.0
2025,15,LAW,Racing Bulls,17.0,76.675,8.0,MEDIUM,17.0
2025,15,LAW,Racing Bulls,18.0,76.504,8.0,MEDIUM,18.0
2025,15,LAW,Racing Bulls,19.0,77.021,8.0,MEDIUM,19.0
2025,15,LAW,Racing Bulls,20.0,77.491,8.0,MEDIUM,20.0
2025,15,LAW,Racing Bulls,21.0,76.7,8.0,MEDIUM,21.0
2025,15,LAW,Racing Bulls,22.0,76.829,8.0,MEDIUM,22.0
2025,15,LAW,Racing Bulls,23.0,96.821,6.0,MEDIUM,23.0
2025,15,LAW,Racing Bulls,24.0,118.226,7.0,HARD,1.0
2025,15,LAW,Racing Bulls,25.0,96.652,7.0,HARD,2.0
2025,15,LAW,Racing Bulls,26.0,113.614,7.0,HARD,3.0
2025,15,LAW,Racing Bulls,27.0,124.543,19.0,HARD,4.0
2025,15,LAW,Racing Bulls,28.0,105.672,18.0,SOFT,4.0
2025,15,LAW,Racing Bulls,29.0,76.439,19.0,SOFT,5.0
2025,15,LAW,Racing Bulls,30.0,88.531,19.0,SOFT,6.0
2025,15,LAW,Racing Bulls,31.0,85.309,19.0,SOFT,7.0
2025,15,LAW,Racing Bulls,32.0,75.37,19.0,SOFT,8.0
2025,15,LAW,Racing Bulls,33.0,75.871,19.0,SOFT,9.0
2025,15,LAW,Racing Bulls,34.0,75.982,19.0,SOFT,10.0
2025,15,LAW,Racing Bulls,35.0,75.742,19.0,SOFT,11.0
2025,15,LAW,Racing Bulls,36.0,75.836,19.0,SOFT,12.0
2025,15,LAW,Racing Bulls,37.0,75.917,19.0,SOFT,13.0
2025,15,LAW,Racing Bulls,38.0,75.739,19.0,SOFT,14.0
2025,15,LAW,Racing Bulls,39.0,75.46,19.0,SOFT,15.0
2025,15,LAW,Racing Bulls,40.0,75.874,19.0,SOFT,16.0
2025,15,LAW,Racing Bulls,41.0,75.728,19.0,SOFT,17.0
2025,15,LAW,Racing Bulls,42.0,76.061,19.0,SOFT,18.0
2025,15,LAW,Racing Bulls,43.0,75.802,19.0,SOFT,19.0
2025,15,LAW,Racing Bulls,44.0,75.881,19.0,SOFT,20.0
2025,15,LAW,Racing Bulls,45.0,75.821,19.0,SOFT,21.0
2025,15,LAW,Racing Bulls,46.0,75.883,19.0,SOFT,22.0
2025,15,LAW,Racing Bulls,47.0,76.292,19.0,SOFT,23.0
2025,15,LAW,Racing Bulls,48.0,75.871,19.0,SOFT,24.0
2025,15,LAW,Racing Bulls,49.0,75.891,19.0,SOFT,25.0
2025,15,LAW,Racing Bulls,50.0,75.958,19.0,SOFT,26.0
2025,15,LAW,Racing Bulls,51.0,77.322,18.0,SOFT,27.0
2025,15,LAW,Racing Bulls,52.0,102.655,18.0,SOFT,28.0
2025,15,LAW,Racing Bulls,53.0,117.116,17.0,SOFT,4.0
2025,15,LAW,Racing Bulls,54.0,89.491,17.0,SOFT,5.0
2025,15,LAW,Racing Bulls,55.0,113.325,17.0,SOFT,6.0
2025,15,LAW,Racing Bulls,56.0,75.784,17.0,SOFT,7.0
2025,15,LAW,Racing Bulls,57.0,74.501,17.0,SOFT,8.0
2025,15,LAW,Racing Bulls,58.0,74.09,17.0,SOFT,9.0
2025,15,LAW,Racing Bulls,59.0,74.003,17.0,SOFT,10.0
2025,15,LAW,Racing Bulls,60.0,73.879,17.0,SOFT,11.0
2025,15,LAW,Racing Bulls,61.0,74.087,16.0,SOFT,12.0
2025,15,LAW,Racing Bulls,62.0,74.418,16.0,SOFT,13.0
2025,15,LAW,Racing Bulls,63.0,74.078,16.0,SOFT,14.0
2025,15,LAW,Racing Bulls,64.0,74.043,16.0,SOFT,15.0
2025,15,LAW,Racing Bulls,65.0,97.51,15.0,SOFT,16.0
2025,15,LAW,Racing Bulls,66.0,103.068,15.0,SOFT,17.0
2025,15,LAW,Racing Bulls,67.0,104.651,15.0,SOFT,18.0
2025,15,LAW,Racing Bulls,68.0,110.952,15.0,SOFT,19.0
2025,15,LAW,Racing Bulls,69.0,76.913,14.0,SOFT,20.0
2025,15,LAW,Racing Bulls,70.0,77.023,14.0,SOFT,21.0
2025,15,LAW,Racing Bulls,71.0,75.086,13.0,SOFT,22.0
2025,15,LAW,Racing Bulls,72.0,74.24,13.0,SOFT,23.0
2025,15,OCO,Haas F1 Team,1.0,87.199,16.0,HARD,1.0
2025,15,OCO,Haas F1 Team,2.0,77.655,16.0,HARD,2.0
2025,15,OCO,Haas F1 Team,3.0,77.406,17.0,HARD,3.0
2025,15,OCO,Haas F1 Team,4.0,77.192,17.0,HARD,4.0
2025,15,OCO,Haas F1 Team,5.0,77.541,17.0,HARD,5.0
2025,15,OCO,Haas F1 Team,6.0,76.694,17.0,HARD,6.0
2025,15,OCO,Haas F1 Team,7.0,77.064,17.0,HARD,7.0
2025,15,OCO,Haas F1 Team,8.0,76.673,17.0,HARD,8.0
2025,15,OCO,Haas F1 Team,9.0,77.085,17.0,HARD,9.0
2025,15,OCO,Haas F1 Team,10.0,77.072,17.0,HARD,10.0
2025,15,OCO,Haas F1 Team,11.0,77.171,17.0,HARD,11.0
2025,15,OCO,Haas F1 Team,12.0,77.303,17.0,HARD,12.0
2025,15,OCO,Haas F1 Team,13.0,77.376,17.0,HARD,13.0
2025,15,OCO,Haas F1 Team,14.0,77.365,17.0,HARD,14.0
2025,15,OCO,Haas F1 Team,15.0,77.539,17.0,HARD,15.0
2025,15,OCO,Haas F1 Team,16.0,77.559,17.0,HARD,16.0
2025,15,OCO,Haas F1 Team,17.0,77.245,17.0,HARD,17.0
2025,15,OCO,Haas F1 Team,18.0,77.43,17.0,HARD,18.0
2025,15,OCO,Haas F1 Team,19.0,77.189,15.0,HARD,19.0
2025,15,OCO,Haas F1 Team,20.0,77.631,13.0,HARD,20.0
2025,15,OCO,Haas F1 Team,21.0,77.27,13.0,HARD,21.0
2025,15,OCO,Haas F1 Team,22.0,76.823,13.0,HARD,22.0
2025,15,OCO,Haas F1 Team,23.0,100.623,12.0,HARD,23.0
2025,15,OCO,Haas F1 Team,24.0,103.438,9.0,HARD,24.0
2025,15,OCO,Haas F1 Team,25.0,93.012,9.0,HARD,25.0
2025,15,OCO,Haas F1 Team,26.0,111.581,9.0,HARD,26.0
2025,15,OCO,Haas F1 Team,27.0,79.01,9.0,HARD,27.0
2025,15,OCO,Haas F1 Team,28.0,76.638,9.0,HARD,28.0
2025,15,OCO,Haas F1 Team,29.0,76.732,10.0,HARD,29.0
2025,15,OCO,Haas F1 Team,30.0,76.526,10.0,HARD,30.0
2025,15,OCO,Haas F1 Team,31.0,89.102,10.0,HARD,31.0
2025,15,OCO,Haas F1 Team,32.0,86.466,10.0,HARD,32.0
2025,15,OCO,Haas F1 Team,33.0,75.634,10.0,HARD,33.0
2025,15,OCO,Haas F1 Team,34.0,75.873,10.0,HARD,34.0
2025,15,OCO,Haas F1 Team,35.0,76.076,10.0,HARD,35.0
2025,15,OCO,Haas F1 Team,36.0,75.901,10.0,HARD,36.0
2025,15,OCO,Haas F1 Team,37.0,75.858,10.0,HARD,37.0
2025,15,OCO,Haas F1 Team,38.0,76.153,10.0,HARD,38.0
2025,15,OCO,Haas F1 Team,39.0,76.164,10.0,HARD,39.0
2025,15,OCO,Haas F1 Team,40.0,76.956,10.0,HARD,40.0
2025,15,OCO,Haas F1 Team,41.0,76.438,10.0,HARD,41.0
2025,15,OCO,Haas F1 Team,42.0,76.468,10.0,HARD,42.0
2025,15,OCO,Haas F1 Team,43.0,76.231,10.0,HARD,43.0
2025,15,OCO,Haas F1 Team,44.0,76.787,10.0,HARD,44.0
2025,15,OCO,Haas F1 Team,45.0,76.422,10.0,HARD,45.0
2025,15,OCO,Haas F1 Team,46.0,76.309,10.0,HARD,46.0
2025,15,OCO,Haas F1 Team,47.0,76.531,10.0,HARD,47.0
2025,15,OCO,Haas F1 Team,48.0,76.479,10.0,HARD,48.0
2025,15,OCO,Haas F1 Team,49.0,76.848,10.0,HARD,49.0
2025,15,OCO,Haas F1 Team,50.0,76.829,10.0,HARD,50.0
2025,15,OCO,Haas F1 Team,51.0,76.654,10.0,HARD,51.0
2025,15,OCO,Haas F1 Team,52.0,79.681,13.0,HARD,52.0
2025,15,OCO,Haas F1 Team,53.0,118.594,16.0,MEDIUM,1.0
2025,15,OCO,Haas F1 Team,54.0,108.973,14.0,MEDIUM,2.0
2025,15,OCO,Haas F1 Team,55.0,85.178,14.0,MEDIUM,3.0
