Year,Race,Driver,Team,LapNumber,LapTime_seconds,Position,TireCompound,TireAge,PositionGroup,driver_win_rate,start_position,positions_gained,tire_degradation,race_phase,team_reliability
2025,20,BOR,Kick Sauber,45.0,81.491,12.0,SOFT,8.0,11-15,0.0,13.0,1.0,0.132000000000005,Late,55.55555555555556
2025,20,BOR,Kick Sauber,46.0,82.057,12.0,SOFT,9.0,11-15,0.0,13.0,1.0,0.5660000000000025,Late,55.55555555555556
2025,20,BOR,Kick Sauber,47.0,81.829,11.0,SOFT,10.0,11-15,0.0,13.0,2.0,-0.22800000000000864,Late,55.55555555555556
2025,20,BOR,Kick Sauber,48.0,82.593,11.0,SOFT,11.0,11-15,0.0,13.0,2.0,0.76400000000001,Late,55.55555555555556
2025,20,BOR,Kick Sauber,49.0,83.88,11.0,SOFT,12.0,11-15,0.0,13.0,2.0,1.286999999999992,Late,55.55555555555556
2025,20,BOR,Kick Sauber,50.0,82.154,11.0,SOFT,13.0,11-15,0.0,13.0,2.0,-1.725999999999999,Late,55.55555555555556
2025,20,BOR,Kick Sauber,51.0,82.037,11.0,SOFT,14.0,11-15,0.0,13.0,2.0,-0.11699999999999022,Late,55.55555555555556
2025,20,BOR,Kick Sauber,52.0,82.083,11.0,SOFT,15.0,11-15,0.0,13.0,2.0,0.04599999999999227,Late,55.55555555555556
2025,20,BOR,Kick Sauber,53.0,82.212,11.0,SOFT,16.0,11-15,0.0,13.0,2.0,0.1290000000000049,Late,55.55555555555556
2025,20,BOR,Kick Sauber,54.0,81.939,11.0,SOFT,17.0,11-15,0.0,13.0,2.0,-0.27300000000001035,Late,55.55555555555556
2025,20,BOR,Kick Sauber,55.0,82.732,11.0,SOFT,18.0,11-15,0.0,13.0,2.0,0.7930000000000064,Late,55.55555555555556
2025,20,BOR,Kick Sauber,56.0,82.357,11.0,SOFT,19.0,11-15,0.0,13.0,2.0,-0.375,Late,55.55555555555556
2025,20,BOR,Kick Sauber,57.0,82.127,11.0,SOFT,20.0,11-15,0.0,13.0,2.0,-0.23000000000000398,Late,55.55555555555556
2025,20,BOR,Kick Sauber,58.0,82.006,11.0,SOFT,21.0,11-15,0.0,13.0,2.0,-0.12099999999999511,Late,55.55555555555556
2025,20,BOR,Kick Sauber,59.0,82.148,11.0,SOFT,22.0,11-15,0.0,13.0,2.0,0.1419999999999959,Late,55.55555555555556
2025,20,BOR,Kick Sauber,60.0,82.693,11.0,SOFT,23.0,11-15,0.0,13.0,2.0,0.5450000000000017,Late,55.55555555555556
2025,20,BOR,Kick Sauber,61.0,82.344,11.0,SOFT,24.0,11-15,0.0,13.0,2.0,-0.34900000000000375,Late,55.55555555555556
2025,20,BOR,Kick Sauber,62.0,83.326,10.0,SOFT,25.0,6-10,0.0,13.0,3.0,0.9819999999999993,Late,55.55555555555556
2025,20,BOR,Kick Sauber,63.0,82.469,10.0,SOFT,26.0,6-10,0.0,13.0,3.0,-0.8569999999999993,Late,55.55555555555556
2025,20,BOR,Kick Sauber,64.0,82.004,10.0,SOFT,27.0,6-10,0.0,13.0,3.0,-0.4649999999999892,Late,55.55555555555556
2025,20,BOR,Kick Sauber,65.0,81.619,10.0,SOFT,28.0,6-10,0.0,13.0,3.0,-0.3850000000000051,Late,55.55555555555556
2025,20,BOR,Kick Sauber,66.0,81.888,10.0,SOFT,29.0,6-10,0.0,13.0,3.0,0.26900000000000546,Late,55.55555555555556
2025,20,BOR,Kick Sauber,67.0,81.921,10.0,SOFT,30.0,6-10,0.0,13.0,3.0,0.03300000000000125,Late,55.55555555555556
2025,20,BOR,Kick Sauber,68.0,82.034,10.0,SOFT,31.0,6-10,0.0,13.0,3.0,0.11299999999999955,Late,55.55555555555556
2025,20,BOR,Kick Sauber,69.0,84.679,10.0,SOFT,32.0,6-10,0.0,13.0,3.0,2.644999999999996,Late,55.55555555555556
2025,20,BOR,Kick Sauber,70.0,106.312,10.0,SOFT,33.0,6-10,0.0,13.0,3.0,21.632999999999996,Late,55.55555555555556
2025,20,BOR,Kick Sauber,71.0,82.34,10.0,SOFT,34.0,6-10,0.0,13.0,3.0,-23.971999999999994,Late,55.55555555555556
2025,20,SAI,Williams,1.0,92.118,12.0,MEDIUM,1.0,11-15,0.0,12.0,0.0,-0.018999999999991246,Early,66.66666666666666
2025,20,SAI,Williams,2.0,84.285,12.0,MEDIUM,2.0,11-15,0.0,12.0,0.0,-7.832999999999998,Early,66.66666666666666
2025,20,SAI,Williams,3.0,83.406,12.0,MEDIUM,3.0,11-15,0.0,12.0,0.0,-0.8789999999999907,Early,66.66666666666666
2025,20,SAI,Williams,4.0,83.322,12.0,MEDIUM,4.0,11-15,0.0,12.0,0.0,-0.08400000000000318,Early,66.66666666666666
2025,20,SAI,Williams,5.0,83.372,12.0,MEDIUM,5.0,11-15,0.0,12.0,0.0,0.04999999999999716,Early,66.66666666666666
2025,20,SAI,Williams,6.0,84.663,12.0,MEDIUM,6.0,11-15,0.0,12.0,0.0,1.2909999999999968,Early,66.66666666666666
2025,20,SAI,Williams,7.0,84.491,12.0,MEDIUM,7.0,11-15,0.0,12.0,0.0,-0.17199999999999704,Early,66.66666666666666
2025,20,SAI,Williams,8.0,84.488,12.0,MEDIUM,8.0,11-15,0.0,12.0,0.0,-0.0030000000000001137,Early,66.66666666666666
2025,20,SAI,Williams,9.0,84.993,13.0,MEDIUM,9.0,11-15,0.0,12.0,-1.0,0.5049999999999955,Early,66.66666666666666
2025,20,SAI,Williams,10.0,83.855,13.0,MEDIUM,10.0,11-15,0.0,12.0,-1.0,-1.137999999999991,Early,66.66666666666666
2025,20,SAI,Williams,11.0,84.336,13.0,MEDIUM,11.0,11-15,0.0,12.0,-1.0,0.48099999999999454,Early,66.66666666666666
2025,20,SAI,Williams,12.0,84.222,13.0,MEDIUM,12.0,11-15,0.0,12.0,-1.0,-0.11400000000000432,Early,66.66666666666666
2025,20,SAI,Williams,13.0,84.027,13.0,MEDIUM,13.0,11-15,0.0,12.0,-1.0,-0.19499999999999318,Early,66.66666666666666
2025,20,SAI,Williams,14.0,84.085,13.0,MEDIUM,14.0,11-15,0.0,12.0,-1.0,0.057999999999992724,Early,66.66666666666666
2025,20,SAI,Williams,15.0,84.097,13.0,MEDIUM,15.0,11-15,0.0,12.0,-1.0,0.012000000000000455,Early,66.66666666666666
2025,20,SAI,Williams,16.0,84.149,13.0,MEDIUM,16.0,11-15,0.0,12.0,-1.0,0.05200000000000671,Middle,66.66666666666666
2025,20,SAI,Williams,17.0,87.173,15.0,MEDIUM,17.0,11-15,0.0,12.0,-3.0,3.024000000000001,Middle,66.66666666666666
2025,20,SAI,Williams,18.0,102.516,19.0,SOFT,4.0,16-20,0.0,12.0,-7.0,-0.018999999999991246,Middle,66.66666666666666
2025,20,SAI,Williams,19.0,81.69,19.0,SOFT,5.0,16-20,0.0,12.0,-7.0,-20.826000000000008,Middle,66.66666666666666
2025,20,SAI,Williams,20.0,82.58,19.0,SOFT,6.0,16-20,0.0,12.0,-7.0,0.8900000000000006,Middle,66.66666666666666
2025,20,SAI,Williams,21.0,81.821,17.0,SOFT,7.0,16-20,0.0,12.0,-5.0,-0.7590000000000003,Middle,66.66666666666666
2025,20,SAI,Williams,22.0,82.713,16.0,SOFT,8.0,16-20,0.0,12.0,-4.0,0.8919999999999959,Middle,66.66666666666666
2025,20,SAI,Williams,23.0,82.262,16.0,SOFT,9.0,16-20,0.0,12.0,-4.0,-0.4509999999999934,Middle,66.66666666666666
2025,20,SAI,Williams,24.0,82.603,16.0,SOFT,10.0,16-20,0.0,12.0,-4.0,0.340999999999994,Middle,66.66666666666666
2025,20,SAI,Williams,25.0,82.295,15.0,SOFT,11.0,11-15,0.0,12.0,-3.0,-0.3079999999999927,Middle,66.66666666666666
2025,20,SAI,Williams,26.0,82.913,15.0,SOFT,12.0,11-15,0.0,12.0,-3.0,0.617999999999995,Middle,66.66666666666666
2025,20,SAI,Williams,27.0,82.733,14.0,SOFT,13.0,11-15,0.0,12.0,-2.0,-0.1799999999999926,Middle,66.66666666666666
2025,20,SAI,Williams,28.0,83.053,13.0,SOFT,14.0,11-15,0.0,12.0,-1.0,0.3199999999999932,Middle,66.66666666666666
2025,20,SAI,Williams,29.0,82.569,12.0,SOFT,15.0,11-15,0.0,12.0,0.0,-0.48399999999999466,Middle,66.66666666666666
2025,20,SAI,Williams,30.0,82.893,12.0,SOFT,16.0,11-15,0.0,12.0,0.0,0.32399999999999807,Middle,66.66666666666666
2025,20,SAI,Williams,31.0,82.875,12.0,SOFT,17.0,11-15,0.0,12.0,0.0,-0.018000000000000682,Middle,66.66666666666666
2025,20,SAI,Williams,32.0,82.622,12.0,SOFT,18.0,11-15,0.0,12.0,0.0,-0.2530000000000001,Middle,66.66666666666666
2025,20,SAI,Williams,33.0,82.679,12.0,SOFT,19.0,11-15,0.0,12.0,0.0,0.05700000000000216,Middle,66.66666666666666
2025,20,SAI,Williams,34.0,83.752,11.0,SOFT,20.0,11-15,0.0,12.0,1.0,1.0729999999999933,Middle,66.66666666666666
2025,20,SAI,Williams,35.0,83.36,11.0,SOFT,21.0,11-15,0.0,12.0,1.0,-0.3919999999999959,Middle,66.66666666666666
2025,20,SAI,Williams,36.0,82.873,10.0,SOFT,22.0,6-10,0.0,12.0,2.0,-0.48699999999999477,Middle,66.66666666666666
2025,20,SAI,Williams,37.0,82.83,9.0,SOFT,23.0,6-10,0.0,12.0,3.0,-0.043000000000006366,Middle,66.66666666666666
2025,20,SAI,Williams,38.0,83.162,9.0,SOFT,24.0,6-10,0.0,12.0,3.0,0.33200000000000784,Middle,66.66666666666666
2025,20,SAI,Williams,39.0,82.869,9.0,SOFT,25.0,6-10,0.0,12.0,3.0,-0.29300000000000637,Middle,66.66666666666666
2025,20,SAI,Williams,40.0,82.796,9.0,SOFT,26.0,6-10,0.0,12.0,3.0,-0.07299999999999329,Middle,66.66666666666666
2025,20,SAI,Williams,41.0,82.907,9.0,SOFT,27.0,6-10,0.0,12.0,3.0,0.11099999999999,Late,66.66666666666666
2025,20,SAI,Williams,42.0,82.412,9.0,SOFT,28.0,6-10,0.0,12.0,3.0,-0.49499999999999034,Late,66.66666666666666
2025,20,SAI,Williams,43.0,82.186,9.0,SOFT,29.0,6-10,0.0,12.0,3.0,-0.2259999999999991,Late,66.66666666666666
2025,20,SAI,Williams,44.0,81.96,9.0,SOFT,30.0,6-10,0.0,12.0,3.0,-0.2260000000000133,Late,66.66666666666666
2025,20,SAI,Williams,45.0,82.711,9.0,SOFT,31.0,6-10,0.0,12.0,3.0,0.7510000000000048,Late,66.66666666666666
2025,20,SAI,Williams,46.0,86.002,9.0,SOFT,32.0,6-10,0.0,12.0,3.0,3.290999999999997,Late,66.66666666666666
2025,20,SAI,Williams,47.0,107.799,14.0,SOFT,4.0,11-15,0.0,12.0,-2.0,21.79700000000001,Late,66.66666666666666
2025,20,SAI,Williams,48.0,80.098,14.0,SOFT,5.0,11-15,0.0,12.0,-2.0,-27.701000000000008,Late,66.66666666666666
2025,20,SAI,Williams,49.0,80.851,14.0,SOFT,6.0,11-15,0.0,12.0,-2.0,0.7530000000000001,Late,66.66666666666666
2025,20,SAI,Williams,50.0,81.63,14.0,SOFT,7.0,11-15,0.0,12.0,-2.0,0.7789999999999964,Late,66.66666666666666
2025,20,SAI,Williams,51.0,81.15,13.0,SOFT,8.0,11-15,0.0,12.0,-1.0,-0.47999999999998977,Late,66.66666666666666
2025,20,SAI,Williams,52.0,80.911,13.0,SOFT,9.0,11-15,0.0,12.0,-1.0,-0.23900000000000432,Late,66.66666666666666
2025,20,SAI,Williams,53.0,80.984,13.0,SOFT,10.0,11-15,0.0,12.0,-1.0,0.07299999999999329,Late,66.66666666666666
2025,20,SAI,Williams,54.0,80.95,13.0,SOFT,11.0,11-15,0.0,12.0,-1.0,-0.033999999999991815,Late,66.66666666666666
2025,20,SAI,Williams,55.0,81.337,13.0,SOFT,12.0,11-15,0.0,12.0,-1.0,0.38700000000000045,Late,66.66666666666666
2025,20,SAI,Williams,56.0,85.116,13.0,SOFT,13.0,11-15,0.0,12.0,-1.0,3.7789999999999964,Late,66.66666666666666
2025,20,SAI,Williams,57.0,96.053,15.0,SOFT,14.0,11-15,0.0,12.0,-3.0,10.936999999999998,Late,66.66666666666666
2025,20,SAI,Williams,58.0,81.243,15.0,SOFT,15.0,11-15,0.0,12.0,-3.0,-14.810000000000002,Late,66.66666666666666
2025,20,SAI,Williams,59.0,81.145,15.0,SOFT,16.0,11-15,0.0,12.0,-3.0,-0.09799999999999898,Late,66.66666666666666
2025,20,SAI,Williams,60.0,81.576,15.0,SOFT,17.0,11-15,0.0,12.0,-3.0,0.4309999999999974,Late,66.66666666666666
2025,20,SAI,Williams,61.0,81.518,15.0,SOFT,18.0,11-15,0.0,12.0,-3.0,-0.057999999999992724,Late,66.66666666666666
2025,20,SAI,Williams,62.0,81.633,15.0,SOFT,19.0,11-15,0.0,12.0,-3.0,0.11499999999999488,Late,66.66666666666666
2025,20,SAI,Williams,63.0,81.436,15.0,SOFT,20.0,11-15,0.0,12.0,-3.0,-0.19699999999998852,Late,66.66666666666666
2025,20,SAI,Williams,64.0,81.596,15.0,SOFT,21.0,11-15,0.0,12.0,-3.0,0.1599999999999966,Late,66.66666666666666
2025,20,SAI,Williams,65.0,81.578,15.0,SOFT,22.0,11-15,0.0,12.0,-3.0,-0.018000000000000682,Late,66.66666666666666
2025,20,SAI,Williams,66.0,82.169,15.0,SOFT,23.0,11-15,0.0,12.0,-3.0,0.590999999999994,Late,66.66666666666666
2025,20,SAI,Williams,67.0,81.64,15.0,SOFT,24.0,11-15,0.0,12.0,-3.0,-0.5289999999999964,Late,66.66666666666666
2025,20,SAI,Williams,68.0,82.796,15.0,SOFT,25.0,11-15,0.0,12.0,-3.0,1.156000000000006,Late,66.66666666666666
2025,20,HAD,Racing Bulls,1.0,91.619,11.0,MEDIUM,1.0,11-15,0.0,11.0,0.0,-0.018999999999991246,Early,55.55555555555556
2025,20,HAD,Racing Bulls,2.0,84.042,11.0,MEDIUM,2.0,11-15,0.0,11.0,0.0,-7.576999999999998,Early,55.55555555555556
2025,20,HAD,Racing Bulls,3.0,83.153,11.0,MEDIUM,3.0,11-15,0.0,11.0,0.0,-0.8889999999999958,Early,55.55555555555556
2025,20,HAD,Racing Bulls,4.0,83.18,11.0,MEDIUM,4.0,11-15,0.0,11.0,0.0,0.027000000000001023,Early,55.55555555555556
2025,20,HAD,Racing Bulls,5.0,82.974,11.0,MEDIUM,5.0,11-15,0.0,11.0,0.0,-0.20600000000000307,Early,55.55555555555556
2025,20,HAD,Racing Bulls,6.0,85.743,11.0,MEDIUM,6.0,11-15,0.0,11.0,0.0,2.7689999999999912,Early,55.55555555555556
2025,20,HAD,Racing Bulls,7.0,84.215,11.0,MEDIUM,7.0,11-15,0.0,11.0,0.0,-1.5279999999999916,Early,55.55555555555556
2025,20,HAD,Racing Bulls,8.0,83.702,11.0,MEDIUM,8.0,11-15,0.0,11.0,0.0,-0.5130000000000052,Early,55.55555555555556
2025,20,HAD,Racing Bulls,9.0,83.842,11.0,MEDIUM,9.0,11-15,0.0,11.0,0.0,0.14000000000000057,Early,55.55555555555556
2025,20,HAD,Racing Bulls,10.0,84.184,11.0,MEDIUM,10.0,11-15,0.0,11.0,0.0,0.34199999999999875,Early,55.55555555555556
2025,20,HAD,Racing Bulls,11.0,84.006,11.0,MEDIUM,11.0,11-15,0.0,11.0,0.0,-0.17799999999999727,Early,55.55555555555556
2025,20,HAD,Racing Bulls,12.0,83.843,11.0,MEDIUM,12.0,11-15,0.0,11.0,0.0,-0.1629999999999967,Early,55.55555555555556
2025,20,HAD,Racing Bulls,13.0,84.075,11.0,MEDIUM,13.0,11-15,0.0,11.0,0.0,0.23199999999999932,Early,55.55555555555556
2025,20,HAD,Racing Bulls,14.0,84.058,11.0,MEDIUM,14.0,11-15,0.0,11.0,0.0,-0.016999999999995907,Early,55.55555555555556
2025,20,HAD,Racing Bulls,15.0,84.081,11.0,MEDIUM,15.0,11-15,0.0,11.0,0.0,0.022999999999996135,Early,55.55555555555556
2025,20,HAD,Racing Bulls,16.0,84.004,11.0,MEDIUM,16.0,11-15,0.0,11.0,0.0,-0.07699999999999818,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,17.0,83.781,11.0,MEDIUM,17.0,11-15,0.0,11.0,0.0,-0.22299999999999898,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,18.0,83.932,11.0,MEDIUM,18.0,11-15,0.0,11.0,0.0,0.15099999999999625,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,19.0,83.838,11.0,MEDIUM,19.0,11-15,0.0,11.0,0.0,-0.0940000000000083,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,20.0,83.941,11.0,MEDIUM,20.0,11-15,0.0,11.0,0.0,0.10300000000000864,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,21.0,83.656,11.0,MEDIUM,21.0,11-15,0.0,11.0,0.0,-0.2849999999999966,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,22.0,83.654,11.0,MEDIUM,22.0,11-15,0.0,11.0,0.0,-0.0020000000000095497,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,23.0,83.71,10.0,MEDIUM,23.0,6-10,0.0,11.0,1.0,0.055999999999997385,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,24.0,83.849,9.0,MEDIUM,24.0,6-10,0.0,11.0,2.0,0.13900000000001,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,25.0,83.877,7.0,MEDIUM,25.0,6-10,0.0,11.0,4.0,0.027999999999991587,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,26.0,84.026,6.0,MEDIUM,26.0,6-10,0.0,11.0,5.0,0.1490000000000009,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,27.0,84.115,5.0,MEDIUM,27.0,Top 5,0.0,11.0,6.0,0.08899999999999864,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,28.0,84.89,7.0,MEDIUM,28.0,6-10,0.0,11.0,4.0,0.7750000000000057,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,29.0,84.85,8.0,MEDIUM,29.0,6-10,0.0,11.0,3.0,-0.04000000000000625,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,30.0,84.321,9.0,MEDIUM,30.0,6-10,0.0,11.0,2.0,-0.5289999999999964,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,31.0,84.621,10.0,MEDIUM,31.0,6-10,0.0,11.0,1.0,0.29999999999999716,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,32.0,84.087,10.0,MEDIUM,32.0,6-10,0.0,11.0,1.0,-0.5339999999999918,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,33.0,83.911,10.0,MEDIUM,33.0,6-10,0.0,11.0,1.0,-0.17600000000000193,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,34.0,87.423,12.0,MEDIUM,34.0,11-15,0.0,11.0,-1.0,3.5120000000000005,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,35.0,100.734,15.0,SOFT,4.0,11-15,0.0,11.0,-4.0,-0.018999999999991246,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,36.0,81.716,15.0,SOFT,5.0,11-15,0.0,11.0,-4.0,-19.018,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,37.0,81.905,14.0,SOFT,6.0,11-15,0.0,11.0,-3.0,0.18900000000000716,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,38.0,82.137,13.0,SOFT,7.0,11-15,0.0,11.0,-2.0,0.23199999999999932,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,39.0,82.229,13.0,SOFT,8.0,11-15,0.0,11.0,-2.0,0.09199999999999875,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,40.0,82.155,13.0,SOFT,9.0,11-15,0.0,11.0,-2.0,-0.07399999999999807,Middle,55.55555555555556
2025,20,HAD,Racing Bulls,41.0,82.692,12.0,SOFT,10.0,11-15,0.0,11.0,-1.0,0.5369999999999919,Late,55.55555555555556
2025,20,HAD,Racing Bulls,42.0,82.015,12.0,SOFT,11.0,11-15,0.0,11.0,-1.0,-0.6769999999999925,Late,55.55555555555556
2025,20,HAD,Racing Bulls,43.0,81.79,12.0,SOFT,12.0,11-15,0.0,11.0,-1.0,-0.22499999999999432,Late,55.55555555555556
2025,20,HAD,Racing Bulls,44.0,81.714,11.0,SOFT,13.0,11-15,0.0,11.0,0.0,-0.07600000000000762,Late,55.55555555555556
2025,20,HAD,Racing Bulls,45.0,82.119,11.0,SOFT,14.0,11-15,0.0,11.0,0.0,0.40500000000000114,Late,55.55555555555556
2025,20,HAD,Racing Bulls,46.0,81.954,11.0,SOFT,15.0,11-15,0.0,11.0,0.0,-0.16500000000000625,Late,55.55555555555556
2025,20,HAD,Racing Bulls,47.0,82.013,10.0,SOFT,16.0,6-10,0.0,11.0,1.0,0.05900000000001171,Late,55.55555555555556
2025,20,HAD,Racing Bulls,48.0,82.977,10.0,SOFT,17.0,6-10,0.0,11.0,1.0,0.9639999999999986,Late,55.55555555555556
2025,20,HAD,Racing Bulls,49.0,83.056,10.0,SOFT,18.0,6-10,0.0,11.0,1.0,0.07899999999999352,Late,55.55555555555556
2025,20,HAD,Racing Bulls,50.0,82.556,10.0,SOFT,19.0,6-10,0.0,11.0,1.0,-0.5,Late,55.55555555555556
2025,20,HAD,Racing Bulls,51.0,82.162,10.0,SOFT,20.0,6-10,0.0,11.0,1.0,-0.39399999999999125,Late,55.55555555555556
2025,20,HAD,Racing Bulls,52.0,82.053,10.0,SOFT,21.0,6-10,0.0,11.0,1.0,-0.10900000000000887,Late,55.55555555555556
2025,20,HAD,Racing Bulls,53.0,82.18,10.0,SOFT,22.0,6-10,0.0,11.0,1.0,0.12700000000000955,Late,55.55555555555556
2025,20,HAD,Racing Bulls,54.0,82.298,10.0,SOFT,23.0,6-10,0.0,11.0,1.0,0.117999999999995,Late,55.55555555555556
2025,20,HAD,Racing Bulls,55.0,82.631,10.0,SOFT,24.0,6-10,0.0,11.0,1.0,0.3329999999999984,Late,55.55555555555556
2025,20,HAD,Racing Bulls,56.0,82.211,10.0,SOFT,25.0,6-10,0.0,11.0,1.0,-0.4200000000000017,Late,55.55555555555556
2025,20,HAD,Racing Bulls,57.0,82.12,10.0,SOFT,26.0,6-10,0.0,11.0,1.0,-0.09099999999999397,Late,55.55555555555556
2025,20,HAD,Racing Bulls,58.0,82.035,10.0,SOFT,27.0,6-10,0.0,11.0,1.0,-0.08500000000000796,Late,55.55555555555556
2025,20,HAD,Racing Bulls,59.0,82.062,10.0,SOFT,28.0,6-10,0.0,11.0,1.0,0.027000000000001023,Late,55.55555555555556
2025,20,HAD,Racing Bulls,60.0,82.853,10.0,SOFT,29.0,6-10,0.0,11.0,1.0,0.7909999999999968,Late,55.55555555555556
2025,20,HAD,Racing Bulls,61.0,82.599,10.0,SOFT,30.0,6-10,0.0,11.0,1.0,-0.2539999999999907,Late,55.55555555555556
2025,20,HAD,Racing Bulls,62.0,85.34,11.0,SOFT,31.0,11-15,0.0,11.0,0.0,2.7409999999999997,Late,55.55555555555556
2025,20,HAD,Racing Bulls,63.0,84.914,12.0,SOFT,32.0,11-15,0.0,11.0,-1.0,-0.42600000000000193,Late,55.55555555555556
2025,20,HAD,Racing Bulls,64.0,85.763,13.0,SOFT,33.0,11-15,0.0,11.0,-2.0,0.8490000000000038,Late,55.55555555555556
2025,20,HAD,Racing Bulls,65.0,82.217,13.0,SOFT,34.0,11-15,0.0,11.0,-2.0,-3.5460000000000065,Late,55.55555555555556
2025,20,HAD,Racing Bulls,66.0,82.666,13.0,SOFT,35.0,11-15,0.0,11.0,-2.0,0.44899999999999807,Late,55.55555555555556
2025,20,HAD,Racing Bulls,67.0,82.439,13.0,SOFT,36.0,11-15,0.0,11.0,-2.0,-0.22700000000000387,Late,55.55555555555556
2025,20,HAD,Racing Bulls,68.0,82.12,13.0,SOFT,37.0,11-15,0.0,11.0,-2.0,-0.3189999999999884,Late,55.55555555555556
2025,20,HAD,Racing Bulls,69.0,89.624,13.0,SOFT,38.0,11-15,0.0,11.0,-2.0,7.503999999999991,Late,55.55555555555556
2025,20,HAD,Racing Bulls,70.0,103.978,13.0,SOFT,39.0,11-15,0.0,11.0,-2.0,14.354,Late,55.55555555555556
2025,20,RUS,Mercedes,1.0,88.429,5.0,SOFT,4.0,Top 5,0.0,5.0,0.0,-0.018999999999991246,Early,100.0
2025,20,RUS,Mercedes,2.0,83.407,5.0,SOFT,5.0,Top 5,0.0,5.0,0.0,-5.022000000000006,Early,100.0
2025,20,RUS,Mercedes,3.0,82.933,5.0,SOFT,6.0,Top 5,0.0,5.0,0.0,-0.47399999999998954,Early,100.0
2025,20,RUS,Mercedes,4.0,82.822,5.0,SOFT,7.0,Top 5,0.0,5.0,0.0,-0.1110000000000042,Early,100.0
2025,20,RUS,Mercedes,5.0,82.622,5.0,SOFT,8.0,Top 5,0.0,5.0,0.0,-0.20000000000000284,Early,100.0
2025,20,RUS,Mercedes,6.0,88.589,7.0,SOFT,9.0,6-10,0.0,5.0,-2.0,5.966999999999999,Early,100.0
2025,20,RUS,Mercedes,7.0,83.226,7.0,SOFT,10.0,6-10,0.0,5.0,-2.0,-5.3629999999999995,Early,100.0
2025,20,RUS,Mercedes,8.0,83.227,7.0,SOFT,11.0,6-10,0.0,5.0,-2.0,0.0010000000000047748,Early,100.0
2025,20,RUS,Mercedes,9.0,83.175,7.0,SOFT,12.0,6-10,0.0,5.0,-2.0,-0.05200000000000671,Early,100.0
2025,20,RUS,Mercedes,10.0,83.486,7.0,SOFT,13.0,6-10,0.0,5.0,-2.0,0.31100000000000705,Early,100.0
2025,20,RUS,Mercedes,11.0,83.433,7.0,SOFT,14.0,6-10,0.0,5.0,-2.0,-0.05299999999999727,Early,100.0
2025,20,RUS,Mercedes,12.0,82.901,7.0,SOFT,15.0,6-10,0.0,5.0,-2.0,-0.5320000000000107,Early,100.0
2025,20,RUS,Mercedes,13.0,83.117,7.0,SOFT,16.0,6-10,0.0,5.0,-2.0,0.21600000000000819,Early,100.0
2025,20,RUS,Mercedes,14.0,83.297,7.0,SOFT,17.0,6-10,0.0,5.0,-2.0,0.1799999999999926,Early,100.0
2025,20,RUS,Mercedes,15.0,83.373,7.0,SOFT,18.0,6-10,0.0,5.0,-2.0,0.07600000000000762,Early,100.0
2025,20,RUS,Mercedes,16.0,83.435,7.0,SOFT,19.0,6-10,0.0,5.0,-2.0,0.06199999999999761,Middle,100.0
2025,20,RUS,Mercedes,17.0,83.352,7.0,SOFT,20.0,6-10,0.0,5.0,-2.0,-0.08299999999999841,Middle,100.0
2025,20,RUS,Mercedes,18.0,83.341,7.0,SOFT,21.0,6-10,0.0,5.0,-2.0,-0.01100000000000989,Middle,100.0
2025,20,RUS,Mercedes,19.0,83.705,7.0,SOFT,22.0,6-10,0.0,5.0,-2.0,0.3640000000000043,Middle,100.0
2025,20,RUS,Mercedes,20.0,83.422,7.0,SOFT,23.0,6-10,0.0,5.0,-2.0,-0.28300000000000125,Middle,100.0
2025,20,RUS,Mercedes,21.0,83.269,7.0,SOFT,24.0,6-10,0.0,5.0,-2.0,-0.1529999999999916,Middle,100.0
2025,20,RUS,Mercedes,22.0,83.539,6.0,SOFT,25.0,6-10,0.0,5.0,-1.0,0.269999999999996,Middle,100.0
2025,20,RUS,Mercedes,23.0,83.132,6.0,SOFT,26.0,6-10,0.0,5.0,-1.0,-0.4069999999999965,Middle,100.0
2025,20,RUS,Mercedes,24.0,83.333,5.0,SOFT,27.0,Top 5,0.0,5.0,0.0,0.2009999999999934,Middle,100.0
